Altura,Peso
1.749825911,87.28872007
1.65240471,79.08643882
1.817015824,93.98413921
1.855718376,88.93094331
1.659517503,69.90541355
1.772880805,82.28985415
1.826227295,92.28734423
1.775283159,88.2386025
1.759211405,89.54447797
1.7417016,87.36493711
1.883487839,96.28692262
1.714575349,85.7319374
1.848954551,98.50360799
1.750301079,83.74019838
1.745501443,88.75449683
1.735133484,77.01129346
1.551291972,55.64676266
1.767169226,75.19869422
1.807591454,90.13402903
1.82292809,82.58657967
1.731312895,77.32667043
1.6482168,71.32707777
1.688421327,80.10465281
1.706192468,74.8546635
1.589078394,74.41272768
1.779262438,80.09959503
1.7608852,80.45077014
1.666244532,66.37615796
1.754570469,85.39290722
1.647763293,73.62270381
1.795883981,92.03869963
1.619116062,66.29670296
1.679093364,77.22968295
1.639934841,74.79213593
1.82862661,85.53163518
1.856121675,92.44632677
1.677287876,72.66266898
1.798401311,87.06605738
1.656194857,80.30837425
1.682567543,73.33698829
1.676310192,83.22090043
1.714925903,71.71900448
1.684199592,73.71149842
1.530835339,57.35930111
1.744906941,77.62917259
1.695047941,82.32391154
1.708741656,84.04389938
1.690626658,74.82615486
1.714915788,78.70737195
1.756378893,82.89562503
1.763169433,88.14876042
1.819058486,94.50112211
1.785897985,89.24420255
1.73723787,89.71510064
1.721551976,86.86213173
1.790421937,78.94439972
1.897556888,97.62464862
1.704738857,84.85528636
1.71753496,88.23225235
1.754411384,87.74048805
1.764250029,85.23493946
1.664196353,80.87073834
1.815159205,79.08263164
1.7125757,80.05229047
1.840200705,96.77825506
1.831037905,87.46190781
1.811815342,88.17884634
1.759704462,78.59531594
1.797526559,85.59788593
1.661392331,65.05331655
1.594840385,62.28919949
1.734282583,83.20202046
1.679166122,82.95086292
1.75388621,86.87304258
1.808786731,89.83194962
1.716886642,78.84835635
1.661390393,76.03527113
1.810342491,94.85206045
1.839788486,92.78888685
1.799787976,90.70322763
1.78235556,87.24751075
1.831918732,91.12994855
1.77905199,91.41992035
1.784265017,85.11919316
1.76379515,83.65876367
1.738588055,87.0101734
1.846288258,88.10657011
1.78234786,94.24585652
1.865222416,99.19706794
1.775348851,90.77306879
1.858799303,101.3314343
1.737646379,83.52842454
1.780971041,95.24350826
1.741935233,89.09416517
1.640206921,72.64998073
1.648752634,72.20968524
1.769236119,86.00558491
1.767394073,90.38638138
1.778890736,82.24753634
1.706237755,81.0455885
1.794823424,85.79232737
1.727202061,82.16646251
1.755902972,81.19590706
1.728470655,78.56050463
1.695143356,87.8727618
1.789220889,88.40595586
1.762751098,86.15529298
1.776669962,85.41823341
1.746058422,85.61875186
1.656565775,70.36920939
1.714624492,78.00656561
1.647067103,70.05331478
1.755315216,86.7036408
1.75151894,82.64113368
1.665006177,79.78627506
1.670113135,76.05249835
1.716149516,70.84266412
1.646633017,66.65744715
1.681019718,70.983074
1.807790861,87.86993369
1.790248665,97.7435184
1.726668045,81.38164275
1.836655328,92.19039494
1.900276933,105.3284018
1.880029187,94.2160145
1.784006841,83.58692593
1.740624219,78.25150536
1.660806806,71.15310423
1.70917627,84.30364869
1.673674219,79.49572429
1.882594207,98.59017822
1.739571771,87.87291171
1.814994781,81.39406011
1.758808917,79.48427684
1.663535123,77.47824925
1.697132886,80.20904587
1.823687454,93.39433509
1.729095431,77.87977316
1.783393731,84.23789077
1.951804042,96.03646647
1.618608062,75.28699726
1.605859748,78.02914313
1.706152901,71.83486263
1.751322888,82.45549941
1.788559552,98.07343178
1.780503859,80.13668564
1.732911438,84.45765187
1.652823328,79.24490549
1.641510613,61.64069118
1.736713085,86.59996541
1.670288733,74.42834423
1.827491554,94.43994325
1.694324102,78.90595609
1.734287172,83.83017908
1.853570336,99.1429551
1.730534282,79.38667047
1.742501283,84.80616553
1.664249478,72.54594705
1.814299063,93.30559664
1.88318415,99.36019259
1.666237791,74.9468508
1.855109496,89.20121292
1.804922879,85.87622608
1.667792559,77.09201
1.767058579,82.9468778
1.911590202,103.1637505
1.826537154,92.54724109
1.867956861,97.22448122
1.660896579,80.93809232
1.724527324,80.81986288
1.725159653,81.30456493
1.693132589,83.08520741
1.858816894,94.72785067
1.78124834,87.12653562
1.847387407,96.92540632
1.751767509,79.62910389
1.764666935,83.06401276
1.579446384,69.30520752
1.728432681,82.89664335
1.666095265,77.66591221
1.786387422,84.18163647
1.841612019,92.81731684
1.807329806,86.57308208
1.727337897,88.33901425
1.853678045,91.70584643
1.720047192,82.71773803
1.740464668,85.29955705
1.68532381,77.87508297
1.731774364,78.45429385
1.825719409,95.72668316
1.822845204,91.0817657
1.807299506,95.27635461
1.67879571,79.67293856
1.798723348,84.6393817
1.811066754,93.51474318
1.773079784,84.67368272
1.664268685,79.63780792
1.741382179,86.67648504
1.835592316,95.91867824
1.614946372,64.48938616
1.804536804,93.36896767
1.668231108,73.99998992
1.656266605,68.88964469
1.646890118,64.73936618
1.77710619,84.57299719
1.711414366,77.1113143
1.606062625,74.61695869
1.787533743,81.78195892
1.818857417,87.57514338
1.704023818,80.02151346
1.62492835,72.60358309
1.716417009,81.83692234
1.6558987,84.07253421
1.823262698,93.0631996
1.831347609,93.54164511
1.838253718,95.33935283
1.856721808,97.84400843
1.775727578,82.36837312
1.639845043,73.43196404
1.786791053,89.66764536
1.740890051,81.45224703
1.721850265,84.42217528
1.844779717,87.23895178
1.706791586,81.2879234
1.929050408,107.7588545
1.624488134,69.23899201
1.752921494,89.05040217
1.650145206,78.25600953
1.830205231,91.77747407
1.701207365,87.91698687
1.785114197,84.78652167
1.706706552,81.52086499
1.673938431,76.02965285
1.871900224,105.5594166
1.726556861,77.89335694
1.666999505,81.64441488
1.671928349,74.20127004
1.821583098,86.63356209
1.867008413,93.20102636
1.626420899,66.84649007
1.734309657,90.53832521
1.888203966,99.96425053
1.773212597,93.5695654
1.814015819,94.90357421
1.861604315,103.6725211
1.831010602,93.16290859
1.623429343,76.13202815
1.835082049,87.77542845
1.793164423,85.47978789
1.799986649,97.51391997
1.827743048,89.99462064
1.731104025,80.81464825
1.750810377,85.99359529
1.683999503,81.73791937
1.6579479,68.00919346
1.739494344,82.05317536
1.667295012,77.15635575
1.749266258,81.11085586
1.738869517,82.26505317
1.760761156,88.14660667
1.789793689,92.19649576
1.845697144,99.37989542
1.761227551,82.51064023
1.741651569,84.35721527
1.819092731,91.48021525
1.750160124,79.58054211
1.845678404,85.45461724
1.813059905,98.59668759
1.785141521,95.97084508
1.796044313,89.38531345
1.740439757,84.69422388
1.568212706,63.50745802
1.746820585,85.07162579
1.868643363,93.14948416
1.690617152,81.29126882
1.785868355,94.57242003
1.843131202,96.05563542
1.871721122,103.6226448
1.730797703,77.47355475
1.738809351,84.46278468
1.875508804,104.0266526
1.693364495,80.23261471
1.889776716,109.2895737
1.721269434,78.32159785
1.627365104,70.463215
1.692531919,77.27953706
1.762259689,88.33689792
1.778050296,86.22249496
1.894706303,103.0183487
1.73891913,79.66198753
1.767375179,84.83481284
1.703011627,83.03600638
1.809074954,88.42393472
1.703666997,75.87915616
1.857240208,94.6096054
1.688171494,77.09489593
1.721772859,74.54167773
1.786877294,88.89116666
1.806594162,93.2749431
1.836358629,96.18800283
1.751465507,87.9191036
1.705445143,74.90802379
1.77715671,86.10934852
1.74174618,85.78637442
1.729561307,77.0819456
1.927490002,101.6651058
1.828587742,95.71665949
1.738801561,84.15681635
1.840662433,94.48083615
1.720523513,75.45615002
1.778884456,79.07241696
1.833699913,98.06507515
1.767660742,85.21325566
1.804693328,91.05167302
1.798562811,82.35590454
1.728772615,85.89625355
1.864131071,92.31213206
1.913676237,99.12490842
1.8352187,93.09275926
1.680867106,80.04968349
1.566633418,70.96247369
1.826062334,90.64122658
1.586910789,67.54638473
1.726346725,84.64330813
1.770212563,91.3904584
1.59889651,68.34318781
1.812530587,89.57208986
1.710242409,85.14317337
1.721603626,87.18035744
1.756699664,79.5133678
1.749125488,91.53290101
1.703726639,92.3031839
1.70950601,84.97900518
1.715125839,79.10638704
1.741636717,81.55407929
1.81778954,89.82343878
1.860019547,95.5020453
1.763772456,76.88232409
1.819226678,99.94325256
1.670520348,77.74810251
1.847711432,94.52027623
1.707674026,80.7725791
1.800296787,87.24827546
1.777055403,85.73927521
1.673157686,80.8377253
1.799823444,83.68473079
1.818511132,89.76006181
1.779295149,83.8390743
1.714501706,79.77773731
1.654776666,63.73553052
1.753183543,85.07972673
1.798876684,83.66405428
1.799827409,86.5450567
1.72858303,80.30032213
1.773859206,84.49696708
1.612699321,72.79717599
1.692437605,74.41598171
1.800470508,87.03895215
1.710857588,82.26939559
1.789194112,102.4200344
1.763461336,89.01736554
1.748665968,84.83439599
1.811779405,89.18525001
1.912184314,99.38808
1.735180384,79.03551682
1.696179583,71.99230772
1.792464159,84.35184927
1.701575652,72.46666836
1.71724489,81.1414176
1.848566528,91.25601942
1.837899526,79.45373778
1.794255464,86.09626342
1.741479354,86.34832575
1.730716029,87.34844734
1.610186235,61.99366828
1.617250711,73.29083858
1.767281964,88.59687507
1.755190376,88.26048008
1.802469568,80.98945803
1.78713614,88.96671274
1.758813866,81.35925615
1.750874562,85.1059983
1.839538138,92.85312564
1.738226632,88.27227443
1.818534137,89.20917102
1.853445176,90.95013551
1.745534342,84.5611479
1.793174473,90.88747231
1.791817799,95.12137262
1.552866476,57.07417707
1.798810317,92.79624389
1.723084838,87.25700956
1.837811203,101.8785041
1.78022893,90.12979089
1.664053227,73.81301761
1.761952821,84.97303781
1.789042371,85.61938457
1.756744969,90.99345875
1.754694112,88.12395554
1.666875143,85.41987446
1.784458231,79.85432171
1.88625167,99.11371531
1.86507044,101.2375985
1.751408281,81.86537551
1.760461369,86.82439502
1.828027788,95.47847383
1.759297438,89.07455628
1.760784489,93.47535631
1.64010384,75.95138435
1.767989418,85.06303906
1.828238565,92.11394131
1.813117452,93.23400416
1.750422063,84.69230332
1.794437334,94.1460031
1.818403374,91.44943529
1.825259866,92.0370032
1.629402276,69.79941858
1.729296672,73.71350892
1.808172951,87.52939128
1.733804478,84.50634487
1.731148848,81.30805169
1.683264534,72.12526535
1.644961388,80.38782898
1.640699251,73.31690181
1.712111143,72.0094346
1.831791037,83.77103885
1.730857157,75.88352784
1.766621852,84.77746298
1.823813181,88.99766099
1.729023397,78.33824102
1.739977614,93.3906927
1.758737708,87.13511061
1.595303189,63.19021202
1.620174609,76.6901028
1.815050068,85.80886943
1.787106457,91.44504379
1.789156226,88.0405242
1.736963427,76.27317235
1.802116602,84.35532148
1.80608167,93.66392727
1.78143575,84.41735404
1.547767788,63.57174888
1.821240701,90.69405014
1.807452213,89.47502414
1.806627904,94.15451717
1.78947026,82.94218298
1.8380292,98.00158134
1.724831787,76.07932108
1.720213374,81.67014818
1.823064832,86.36806278
1.849036938,89.13277681
1.788253302,85.54498458
1.857836714,98.53760138
1.789148786,89.43824968
1.740460056,80.153108
1.587366221,65.52673549
1.760877399,99.294344
1.826724869,92.46325425
1.830404781,93.41355648
1.846763492,92.69845178
1.724528231,80.88787339
1.775286027,90.7732109
1.735307347,78.82400583
1.821287126,92.07704339
1.664723684,66.18527065
1.646466198,75.35512539
1.744735481,90.85786951
1.915849877,100.7809521
1.793080664,98.7217255
1.803571416,88.55502115
1.711032653,80.81829127
1.706042347,84.52916801
1.843735736,92.68851044
1.720083282,77.896292
1.823053097,90.77735909
1.547780395,69.1045163
1.734197483,82.3063596
1.743715536,79.84589537
1.723075243,84.24743548
1.83875548,93.74516353
1.761680273,85.00385878
1.765507816,90.82846049
1.701045275,81.93542383
1.72869446,85.17515585
1.875727251,93.20387347
1.788883233,90.33027944
1.736359403,85.24057108
1.908984716,113.5419496
1.679416582,83.5202088
1.721454176,84.89601202
1.530786629,60.30427955
1.797803626,87.8880269
1.654031472,75.22332555
1.681852459,81.90759376
1.753041391,87.00521881
1.70547106,84.27195818
1.764694214,94.88135454
1.771436535,83.31444125
1.734935213,92.18387287
1.804734997,86.63966332
1.726258553,86.62016057
1.670701721,77.21046941
1.791867907,88.53182747
1.74891336,89.23036634
1.717456127,75.27635399
1.619606857,71.4462134
1.770815304,91.38585838
1.766799951,85.3847837
1.778227921,83.48902614
1.730021866,74.25343929
1.83117409,93.95263699
1.856113759,95.76006687
1.877153223,93.73087927
1.701890318,77.80767234
1.669767621,75.57880009
1.622083466,71.40140246
1.721679516,86.14157785
1.728035872,82.89035873
1.689817961,74.71797362
1.7616926,91.14571977
1.67327422,79.06171586
1.736340801,88.20836912
1.918645417,96.16554802
1.722171913,84.95322526
1.723753531,79.65204845
1.689095494,73.76515404
1.649750617,73.89030634
1.761577037,81.88275763
1.725746741,83.91894729
1.713195869,77.34010665
1.768849336,86.29642104
1.840108403,94.94750681
1.713481431,82.8392787
1.776681811,89.11899554
1.820654092,97.9193206
1.650697489,76.84292247
1.529512271,66.65841339
1.813924155,87.3498909
1.750431414,91.96028036
1.869671306,95.91686019
1.744713684,82.06964503
1.887725213,95.27331395
1.710741276,79.21083317
1.736416605,85.82145653
1.769964543,85.34438767
1.748612507,69.6119367
1.69037732,81.23714554
1.752398797,84.37982222
1.709891056,80.77498554
1.650013971,74.52315837
1.812635311,96.43140889
1.746209061,79.22215769
1.775843351,89.09894181
1.878901771,98.36593077
1.754329436,83.27123961
1.746173432,88.50323931
1.726481713,75.43782249
1.671472781,81.18055191
1.640324823,71.17649644
1.789742489,87.05377755
1.811796063,90.00328548
1.8026006,83.09663145
1.65708673,71.94871337
1.765331061,84.63830174
1.782887322,89.8753253
1.739885794,83.76065603
1.757472341,75.41121744
1.792309371,86.04781971
1.763432661,90.41903822
1.772358027,86.86198568
1.713767716,82.35105179
1.636637995,75.60004522
1.699266615,87.09684673
1.781810517,90.78547182
1.693850777,77.43376486
1.564922462,61.9917929
1.731348205,88.07764992
1.758177027,99.02576937
1.779674614,88.83924684
1.775039652,82.40627543
1.753459121,82.01151889
1.79622296,93.23576269
1.754700656,83.19134725
1.737699499,83.46565316
1.780597054,87.08778133
1.833809646,87.90211653
1.819579129,91.04200824
1.743644273,80.92267939
1.686011648,74.29103792
1.754433293,93.90183265
1.749010478,84.15958213
1.836155741,97.02190633
1.663439965,78.22975515
1.794242044,95.61648352
1.827763369,95.15641268
1.804752524,97.63973837
1.772416169,87.07119608
1.763553984,90.81757949
1.836706026,90.60572454
1.671571763,86.89173961
1.674240255,76.0777047
1.794387847,92.92669352
1.656946182,75.91910672
1.783001778,97.07078009
1.627336397,66.76752245
1.697208968,80.81614002
1.882452527,109.2485063
1.75263905,95.76460983
1.777915232,89.13441196
1.713681377,77.33042186
1.890943834,96.93331407
1.781025083,81.7571711
1.747172436,81.61836594
1.720272139,80.87575217
1.799332758,91.34931367
1.786450967,86.3684457
1.764726212,86.98262015
1.802568571,88.08664593
1.629263232,72.40864659
1.794883368,91.53620515
1.765084695,84.22465771
1.739624765,82.7041714
1.70011694,80.55956786
1.698172722,81.80281451
1.774480553,83.37653641
1.694060529,71.54426914
1.792407487,93.11402966
1.633945937,74.37882397
1.650781675,65.56725054
1.730476361,80.69287434
1.827648875,94.20800052
1.745824524,83.69233871
1.802435868,85.60691564
1.800847724,87.74933301
1.82459544,94.66165934
1.66910975,73.61405693
1.739679318,87.75131629
1.781057611,82.74314832
1.698428041,75.47691839
1.840119099,92.0762261
1.8007048,88.30858346
1.735058111,77.70285191
1.818507488,91.29028588
1.749531158,87.24624818
1.761574322,88.20128909
1.778943819,90.49128056
1.744255203,84.42711245
1.688271405,81.9940369
1.785609469,96.82953091
1.837696137,91.58703403
1.787650273,86.05420829
1.651276975,71.49136013
1.731170321,80.28755504
1.776062341,93.92760056
1.865191506,94.74225458
1.618494592,71.10949758
1.581369366,58.64585672
1.834137892,91.66695261
1.88580075,100.8094507
1.780913218,98.40529824
1.833910573,91.57016471
1.729558511,79.44924236
1.728242786,84.39432761
1.814141332,85.71077092
1.850979362,99.34858634
1.768902248,87.51704967
1.719181868,85.37656179
1.711531654,81.68849127
1.61083659,68.42754352
1.656475122,79.34743183
1.764432814,87.53358815
1.750840519,84.72243805
1.758112032,85.31616261
1.751118128,78.191408
1.713300289,88.52050767
1.660561449,69.07750923
1.768838523,78.99657364
1.645677459,71.21421247
1.749119885,87.10222434
1.70391491,82.55785321
1.702787177,76.16396155
1.709301905,86.09625952
1.791948488,88.09254762
1.661284097,79.90281291
1.704596549,72.26238646
1.698313217,78.71310826
1.827666191,93.24229429
1.626559093,73.95775263
1.565296871,67.07126337
1.802373612,91.67840246
1.699561327,75.70525356
1.758204976,76.44009684
1.711319027,85.6256089
1.817143489,96.0874038
1.826022883,92.48542389
1.869699462,98.15841603
1.628046669,73.39557491
1.802450475,88.45831684
1.785118901,92.29025856
1.713089134,77.73693371
1.764616648,84.87663301
1.746088637,86.08288494
1.800897104,90.92997573
1.693385664,71.43543826
1.721835503,78.76315823
1.73880869,83.24441484
1.76555025,87.64456778
1.772147953,85.65827572
1.688775676,79.83637728
1.847256153,99.3971616
1.815850551,86.17807203
1.815428692,89.84630632
1.641842001,74.87512605
1.77012215,84.53938822
1.778124122,85.14689913
1.702633874,71.41881719
1.775086649,84.24545732
1.660087086,71.6872033
1.636905481,62.637766
1.734475213,82.28383697
1.776385762,80.45901582
1.736916049,86.90540617
1.714778127,82.96084699
1.825563635,87.60595799
1.82978919,82.23198021
1.74469884,80.96963981
1.744696921,84.96809066
1.716002388,87.52415465
1.765697267,85.92176757
1.833978474,88.39043062
1.811165143,89.34532162
1.768716976,79.55594003
1.75784125,89.02598833
1.706678732,84.87354786
1.833113178,90.28282928
1.768565337,93.44785573
1.724682225,83.55507821
1.645070777,72.15592643
1.753273127,81.96538927
1.762264687,87.43440877
1.600516111,73.79521215
1.772257591,89.64258873
1.783828539,88.51687584
1.649367908,66.1179042
1.937224164,112.2127382
1.688170532,75.30347228
1.737663602,81.38714146
1.823238858,90.58893741
1.711532074,90.06102611
1.780417449,88.98940179
1.847103322,93.61992159
1.791983931,86.3481942
1.637894214,74.68238245
1.737867562,86.00252584
1.711878293,81.45307651
1.771953018,85.70892389
1.697019764,81.43663229
1.762632791,92.7989796
1.788660222,86.56379414
1.592410426,69.80302909
1.808522156,95.33144948
1.65190896,76.48414483
1.767227638,93.71238422
1.874492976,96.05459851
1.729436444,80.45495567
1.814758719,87.5046856
1.728156982,80.79081251
1.721481708,72.1614955
1.731751621,77.35627826
1.853969256,93.2812346
1.775639847,83.13477549
1.732249414,85.36713687
1.747131812,87.27472607
1.716236984,84.39391275
1.798945925,83.69536163
1.87153464,95.83751564
1.598959217,66.08584978
1.662578712,73.1772532
1.847501842,95.78523191
1.748541348,82.35085533
1.713663982,73.69785454
1.557743945,63.42490656
1.863302926,96.27781675
1.65504975,71.52720835
1.828338476,100.133807
1.799940529,84.10635728
1.717527585,82.51086458
1.735791217,82.8604587
1.786829475,95.93061366
1.790260107,89.48818916
1.721708069,82.83582323
1.840499463,92.27052004
1.788974027,87.65110309
1.804755536,96.2118764
1.768422093,84.52891917
1.668332061,84.49100125
1.788861106,78.94609661
1.767294546,81.97069286
1.729358663,83.1566508
1.844472753,90.29039484
1.802307548,89.15825582
1.994616545,115.162115
1.696109978,71.16006978
1.758621109,89.61172268
1.720194223,79.95434051
1.832369465,92.82107408
1.72211099,80.64240829
1.814999222,90.98726458
1.677555882,77.21834686
1.718916008,83.95967744
1.695034305,77.80199659
1.767483288,79.90741914
1.654066674,70.93143396
1.713014997,76.39941073
1.773328927,92.18054885
1.864695443,100.7974561
1.682051963,74.19457665
1.776500715,81.86138345
1.824721845,85.74378364
1.859415696,100.0912288
1.875711044,103.5438801
1.709947716,74.06820123
1.816710559,88.03677662
1.811513473,95.37712551
1.732132687,82.1131029
1.64347632,70.70515954
1.901009015,96.76707877
1.724416292,73.91522326
1.76164516,84.33037022
1.802156152,89.22147008
1.757617718,86.88213892
1.759404719,78.16363227
1.748141069,86.5291014
1.700436046,79.00063502
1.775988888,88.3256394
1.755980268,87.16781498
1.824820034,89.13353771
1.881298725,97.22410705
1.693618699,79.26154012
1.572015131,63.8676662
1.708159735,75.56602579
1.600421552,71.81094235
1.830718281,92.01104756
1.902084556,95.78340783
1.794770341,84.25707809
1.669740428,81.41506334
1.84814745,90.9486069
1.71803605,74.65361607
1.542315423,56.07688063
1.622384586,69.1976115
1.619881516,72.85960523
1.837997645,94.07271269
1.788316759,91.10051077
1.7432822,87.96847918
1.686681467,76.33466396
1.685286994,78.35117135
1.787017841,82.86592417
1.71511792,84.05038353
1.766795547,89.1222135
1.677166469,76.60086235
1.740098418,83.2773178
1.80926566,89.84145683
1.724162343,80.3988604
1.698575075,78.49930355
1.675187362,84.33552076
1.778510857,82.8098724
1.734712772,77.98012263
1.778350005,83.63086806
1.756932259,78.85609264
1.772327842,92.2856834
1.729432759,77.16751299
1.768050781,82.35359721
1.771779717,81.72265453
1.774042812,88.85542086
1.811126064,87.47397286
1.660198999,72.0654885
1.710151546,85.82683867
1.774496236,87.05028384
1.746719566,85.20499388
1.784923591,85.69111885
1.731490963,90.72139414
1.746723574,85.14207926
1.663822496,73.36633
1.777831186,84.22217025
1.836881571,96.05332713
1.845554569,84.4543631
1.755491242,83.61434745
1.778781359,93.37098402
1.718450802,81.1549053
1.807486979,88.16899721
1.652974912,80.61026556
1.842668211,90.34146177
1.674493966,67.30694724
1.837702722,92.0983986
1.61365271,71.11842709
1.837021943,95.00533512
1.73904176,87.33165404
1.720715556,79.95233912
1.70935594,75.66276289
1.627300697,66.16283647
1.766053648,85.06384396
1.780708678,91.57096879
1.696082875,73.28206615
1.72612253,76.68228073
1.694618755,83.33209184
1.813945756,89.74899533
1.813688787,95.78636679
1.76096202,88.96739594
1.802802865,90.6322377
1.732420744,81.15007885
1.747352998,77.34817488
1.586315932,68.36357547
1.664779864,76.33960916
1.814285642,83.61555646
1.754880978,89.9975464
1.681321804,80.09776279
1.80712632,93.33338498
1.650256249,75.63793878
1.730898774,89.57402861
1.591881169,75.34279262
1.63896906,71.00577094
1.763044618,81.00789669
1.680629935,84.96164761
1.782750319,82.9639966
1.80294974,83.34447038
1.771608638,80.96729927
1.752363281,88.64152725
1.727047469,85.13718722
1.755800967,86.49648398
1.756765317,79.10430841
1.724698479,78.88688866
1.719362326,80.33726223
1.839733908,85.81015604
1.689852001,81.78112576
1.711788005,84.1670376
1.824129088,93.40607216
1.6652716,78.38444897
1.734337405,84.67557053
1.870688114,101.2825523
1.725548757,82.67674453
1.712717606,85.47351185
1.828946458,96.64693503
1.788080727,90.71176169
1.726936146,82.45517568
1.8182151,87.58210557
1.735136949,83.70269999
1.767615968,89.52240966
1.780411351,89.19407079
1.770638476,83.48637856
1.771433626,80.28395202
1.661845365,86.15674498
1.734988283,81.02469766
1.706327154,78.23090614
1.820622589,91.12491449
1.711751054,79.22395845
1.819541718,91.06108152
1.770800465,82.52790677
1.706234129,77.24794875
1.789066816,84.7352274
1.798082057,90.88402519
1.733086148,76.17195171
1.770461829,86.95536442
1.795566579,83.77375822
1.772445524,83.84273189
1.726083644,75.54715467
1.835615395,94.15936793
1.916202871,104.7739506
1.741884535,82.32132067
1.820554992,87.74369916
1.746941261,80.44750664
1.773972143,86.30541323
1.838566133,103.5142633
1.786002254,87.52870191
1.831752698,92.10364853
1.64348188,78.73689949
1.72701494,75.8297785
1.712337465,74.78280413
1.779670656,84.78273608
1.738106058,83.57554816
1.68510566,79.97267739
1.854350012,87.58255145
1.732428402,91.06070382
1.706189843,82.50221108
1.815390199,91.37558374
1.778364883,81.54418648
1.889841261,103.3396434
1.814924917,95.56835062
1.626682668,70.04542699
1.665217756,73.94085976
1.715657473,88.84074878
1.631132732,69.28926901
1.842564176,90.1441963
1.71443151,75.96526804
1.694169993,80.41851464
1.762370388,90.04561807
1.84371932,85.77615227
1.785329992,88.86685238
1.821239947,97.42606112
1.811783638,93.3562762
1.694534331,77.1404039
1.864667823,99.22594154
1.823613539,94.85904777
1.748341109,78.14002945
1.90428717,107.7623495
1.607207839,74.64037304
1.800456363,86.43395115
1.756152958,82.4431939
1.708657842,77.77950026
1.775296382,86.22828892
1.87109795,100.9371798
1.664432956,83.65522392
1.74012482,86.81565589
1.760139481,84.20900904
1.791771916,95.34459223
1.877378748,91.82068513
1.711858928,65.44325077
1.847569838,84.92288297
1.8333007,98.66429522
1.752475722,82.96119031
1.693387527,79.46608143
1.800392847,82.54875669
1.797720935,92.1886541
1.779808066,85.39465845
1.704068278,74.63801018
1.678115717,69.42533211
1.800219705,99.70016565
1.803304973,84.32068394
1.745680354,86.91212977
1.771894807,89.2358491
1.711558188,83.25260168
1.706783165,80.26350757
1.703610074,80.43791842
1.81081619,85.25936309
1.586753316,66.24513722
1.7663591,82.92413395
1.780296681,78.83817388
1.807326226,88.17065069
1.698785382,78.7230628
1.650513591,68.69644532
1.778733284,89.85482125
1.680105044,91.68475008
1.860719688,93.24738033
1.757724679,84.03176723
1.821065255,89.52809599
1.719819737,76.62074471
1.788641516,91.47737173
1.867564592,91.76653296
1.925941369,104.5250259
1.812797748,97.19739636
1.730920431,87.15945278
1.704752979,82.02094032
1.779346403,84.63399856
1.66164467,77.98875381
1.818483321,92.18425294
1.820859746,92.33410012
1.661451893,73.0145619
1.771959065,84.87476085
1.885399442,99.65836453
1.672782465,79.27135464
1.852215523,95.1404548
1.787274498,93.70289616
1.683344792,81.01807939
1.678672018,75.52614187
1.557388942,67.98309344
1.878990533,97.16097648
1.827915008,96.9314982
1.882995064,92.69936041
1.818716778,94.35613099
1.755889608,93.82054926
1.670453299,73.06713798
1.825934478,90.85430319
1.694899338,76.11051535
1.709000018,83.5140321
1.824128814,93.32952119
1.645532208,78.87994479
1.779894747,80.10997372
1.606155747,72.19749576
1.733243989,78.59121674
1.752086763,88.50591732
1.820449885,96.66317718
1.75916728,83.7577035
1.801202101,93.1573207
1.683665743,86.76276906
1.804439362,94.01184187
1.682183197,76.7706643
1.691261375,79.40417202
1.647810844,74.43123334
1.741767978,90.48590413
1.751042453,80.83437938
1.835209696,87.7643671
1.831813627,95.66600366
1.736719799,83.7487612
1.784439755,94.37619311
1.842943353,97.65027564
1.793394742,89.74537027
1.776126412,89.35880933
1.770168904,86.24871351
1.715597078,77.05946474
1.687706732,74.06863428
1.680282081,76.32311813
1.823776198,86.34321743
1.941924479,96.94736237
1.616233276,71.97870299
1.7597663,80.65068336
1.850497015,95.4808995
1.703470198,79.41883575
1.75622836,84.75689492
1.711539649,74.48002718
1.752316415,84.38437271
1.814900616,88.96880081
1.706239067,79.0868676
1.703608211,80.24619282
1.883375571,102.0289488
1.75047438,96.68010828
1.777267381,88.55811134
1.644373162,77.74121135
1.613565321,69.90962048
1.685039535,81.54306938
1.752455927,90.61977262
1.650794503,69.69683286
1.770733533,83.97411016
1.660597366,77.62858899
1.656597618,73.35476294
1.687610976,84.36612632
1.842774758,101.9437441
1.615765402,70.5033347
1.736630249,84.15796734
1.751614895,86.79679588
1.751076997,77.97721637
1.656884258,80.25408954
1.819205561,88.18707922
1.840814052,103.7590859
1.766995885,79.58214388
1.7373868,92.01851155
1.724779404,80.119145
1.82512855,96.65332406
1.765631103,80.3772723
1.769101381,96.12291296
1.800597982,88.80117321
1.749840181,87.03594057
1.750789404,75.9384156
1.856158837,95.34971433
1.78263778,96.92182788
1.72204566,77.67361861
1.776079116,96.0436487
1.724488339,85.55820276
1.709173187,84.82223594
1.74069298,87.32793798
1.734005131,87.75429218
1.688403111,80.8765167
1.817826686,80.70504758
1.766904371,76.50594448
1.728584784,82.65066461
1.777400494,89.77325976
1.697297697,85.83605281
1.83990362,95.57445329
1.75707843,89.17866471
1.761027723,82.60971669
1.776583964,78.42559928
1.783278164,88.09014326
1.894956621,103.2825213
1.699977973,74.49356419
1.786829083,86.55336814
1.657092073,75.95548124
1.688318164,84.22872625
1.770421596,82.19995495
1.834274637,96.21598726
